"RouteID","RouteDescription","StopID","Sequence","Address","StopType","Pieces","Weight","Remarks","MinimumStopTime","PreferredStopTime","MaximumStopTime","CompletedTime","POD"
"TANBMW2F","BMW Distribution","34049275","3","New Country BMW 1 Weston Park Rd  Hartford CT  06120","Delivery","3","3","","2/1/2018 2:35:00 PM","2/1/2018 2:35:00 PM","2/1/2018 2:35:00 PM","2/1/2018 1:48:11 PM","Greg baldi"
"TANBMW2F","BMW Distribution","34049281","5","BMW of Ridgefield 746 Danbury Rd  Ridgefield CT  06877","Delivery","1","1","","2/1/2018 4:10:00 PM","2/1/2018 4:10:00 PM","2/1/2018 4:10:00 PM","2/1/2018 3:06:26 PM","Richard Whalen"
"TANBMW2F","BMW Distribution","34145762","2","BMW of West Springfield 1712 Riverdale St  West Springfield MA  01089","Delivery","1","1","","2/5/2018 1:50:00 PM","2/5/2018 1:50:00 PM","2/5/2018 1:50:00 PM","2/5/2018 1:10:49 PM","Daniel"
"TANBMW2F","BMW Distribution","34145750","3","New Country BMW 1 Weston Park Rd  Hartford CT  06120","Delivery","2","2","","2/5/2018 2:35:00 PM","2/5/2018 2:35:00 PM","2/5/2018 2:35:00 PM","2/5/2018 1:42:17 PM","Daniel"
"TANBMW2F","BMW Distribution","34145766","4","BMW of Watertown 699 Straits Tpke  Watertown CT  06795","Delivery","4","4","","2/5/2018 3:25:00 PM","2/5/2018 3:25:00 PM","2/5/2018 3:25:00 PM","2/5/2018 2:28:54 PM","Daniel"
"TANBMW2F","BMW Distribution","34145756","5","BMW of Ridgefield 746 Danbury Rd  Ridgefield CT  06877","Delivery","2","2","","2/5/2018 4:10:00 PM","2/5/2018 4:10:00 PM","2/5/2018 4:10:00 PM","2/5/2018 3:08:25 PM","Daniel"
"TANBMW2F","BMW Distribution","34028606","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","20","20","","2/2/2018 12:00:00 PM","2/2/2018 12:15:00 PM","2/2/2018 12:30:00 PM","2/2/2018 11:32:18 AM","Me2"
"TANBMW2F","BMW Distribution","34100334","3","New Country BMW 1 Weston Park Rd  Hartford CT  06120","Delivery","5","5","","2/2/2018 2:35:00 PM","2/2/2018 2:35:00 PM","2/2/2018 2:35:00 PM","2/2/2018 1:55:11 PM","Romasanta"
"TANBMW2F","BMW Distribution","34170078","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/7/2018 12:00:00 PM","2/7/2018 12:15:00 PM","2/7/2018 12:30:00 PM","2/7/2018 11:38:45 AM","Me2"
"TANBMW2F","BMW Distribution","34125867","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","21","7","","2/6/2018 12:00:00 PM","2/6/2018 12:15:00 PM","2/6/2018 12:30:00 PM","2/6/2018 11:27:39 AM","Me2"
"TANBMW2F","BMW Distribution","34188010","4","BMW of Ridgefield 746 Danbury Rd  Ridgefield CT  06877","Delivery","10","1","","2/6/2018 4:10:00 PM","2/6/2018 4:10:00 PM","2/6/2018 4:10:00 PM","2/6/2018 2:48:54 PM","Richard Whalen"
"TANBMW2F","BMW Distribution","34188019","2","BMW of West Springfield 1712 Riverdale St  West Springfield MA  01089","Delivery","1","1","","2/6/2018 1:50:00 PM","2/6/2018 1:50:00 PM","2/6/2018 1:50:00 PM","2/6/2018 1:08:47 PM","Shan moodie"
"TANBMW2F","BMW Distribution","34188024","3","BMW of Watertown 699 Straits Tpke  Watertown CT  06795","Delivery","10","5","","2/6/2018 3:25:00 PM","2/6/2018 3:25:00 PM","2/6/2018 3:25:00 PM","2/6/2018 2:11:53 PM","Bob larosa"
"TANBMW2F","BMW Distribution","34081548","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","9","9","","2/5/2018 12:00:00 PM","2/5/2018 12:15:00 PM","2/5/2018 12:30:00 PM","2/5/2018 12:21:12 PM","Me2"
"TANBMW2B","BMW Distribution","34250834","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/9/2018 12:00:00 PM","2/9/2018 12:15:00 PM","2/9/2018 12:30:00 PM","2/9/2018 12:21:18 PM","Thomas"
"TANBMW2B","BMW Distribution","34326932","3","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","10","9","","2/9/2018 2:35:00 PM","2/9/2018 2:35:00 PM","2/9/2018 2:35:00 PM","2/9/2018 2:26:19 PM","Matt"
"TANBMW2B","BMW Distribution","34326933","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","1","1","","2/9/2018 1:15:00 PM","2/9/2018 1:15:00 PM","2/9/2018 1:15:00 PM","2/9/2018 1:31:43 PM","amari"
"TANBMW2B","BMW Distribution","34210856","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","7","6","","2/8/2018 12:00:00 PM","2/8/2018 12:15:00 PM","2/8/2018 12:30:00 PM","2/8/2018 12:23:41 PM","Thomas"
"TANBMW2B","BMW Distribution","34276179","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","2/8/2018 2:35:00 PM","2/8/2018 2:35:00 PM","2/8/2018 2:35:00 PM","2/8/2018 2:24:57 PM","Jay"
"TANBMW2B","BMW Distribution","34276180","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","2","2","","2/8/2018 2:35:00 PM","2/8/2018 2:35:00 PM","2/8/2018 2:35:00 PM","2/8/2018 2:16:03 PM","Matt"
"TANBMW2B","BMW Distribution","33067208","3","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","10","1","","1/2/2018 2:35:00 PM","1/2/2018 2:35:00 PM","1/2/2018 2:35:00 PM","1/2/2018 2:44:00 PM","bill"
"TANBMW2B","BMW Distribution","33067209","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","3","3","","1/2/2018 1:15:00 PM","1/2/2018 1:15:00 PM","1/2/2018 1:15:00 PM","1/2/2018 2:00:00 PM","Jano"
"TANBMW2B","BMW Distribution","33208372","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","9","5","","1/5/2018 1:15:00 PM","1/5/2018 1:15:00 PM","1/5/2018 1:15:00 PM","1/5/2018 2:11:00 PM","simone"
"TANBMW2B","BMW Distribution","33055256","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","22","20","","1/3/2018 12:00:00 PM","1/3/2018 12:15:00 PM","1/3/2018 12:30:00 PM","1/3/2018 11:40:00 AM","Ricardo"
"TANBMW2B","BMW Distribution","33112450","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","6","4","","1/3/2018 1:15:00 PM","1/3/2018 1:15:00 PM","1/3/2018 1:15:00 PM","1/3/2018 2:15:35 PM","Dave"
"TANBMW2B","BMW Distribution","33112449","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","15","15","","1/3/2018 2:35:00 PM","1/3/2018 2:35:00 PM","1/3/2018 2:35:00 PM","1/3/2018 3:00:50 PM","Frank"
"TANBMW2B","BMW Distribution","33112448","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","1/3/2018 2:35:00 PM","1/3/2018 2:35:00 PM","1/3/2018 2:35:00 PM","1/3/2018 3:10:14 PM","Matt"
"TANBMW2B","BMW Distribution","33018445","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","13","4","","1/2/2018 12:00:00 PM","1/2/2018 12:15:00 PM","1/2/2018 12:30:00 PM","1/2/2018 12:40:00 PM","thomas"
"TANBMW2B","BMW Distribution","33188363","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","22","13","","1/8/2018 12:00:00 PM","1/8/2018 12:15:00 PM","1/8/2018 12:30:00 PM","1/8/2018 1:04:00 PM","Ricardo"
"TANBMW2B","BMW Distribution","33254188","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","4","4","","1/8/2018 2:35:00 PM","1/8/2018 2:35:00 PM","1/8/2018 2:35:00 PM","1/8/2018 2:42:00 PM","Agel"
"TANBMW2B","BMW Distribution","33254189","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","4","4","","1/8/2018 2:35:00 PM","1/8/2018 2:35:00 PM","1/8/2018 2:35:00 PM","1/8/2018 2:30:00 PM","M primiano"
"TANBMW2B","BMW Distribution","33254190","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","14","5","","1/8/2018 1:15:00 PM","1/8/2018 1:15:00 PM","1/8/2018 1:15:00 PM","1/8/2018 1:54:00 PM","Curtis"
"TANBMW2B","BMW Distribution","33138008","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","15","10","","1/5/2018 12:00:00 PM","1/5/2018 12:15:00 PM","1/5/2018 12:30:00 PM","1/5/2018 12:03:00 PM","Eduard"
"TANBMW2B","BMW Distribution","33208371","3","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","6","5","","1/5/2018 2:35:00 PM","1/5/2018 2:35:00 PM","1/5/2018 2:35:00 PM","1/5/2018 2:55:00 PM","matt"
"TANBMW2B","BMW Distribution","33342739","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","8","1","","1/10/2018 2:35:00 PM","1/10/2018 2:35:00 PM","1/10/2018 2:35:00 PM","1/10/2018 2:17:00 PM","Lorraine"
"TANBMW2B","BMW Distribution","33342740","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","6","6","","1/10/2018 2:35:00 PM","1/10/2018 2:35:00 PM","1/10/2018 2:35:00 PM","1/10/2018 2:07:00 PM","Matt"
"TANBMW2B","BMW Distribution","33342741","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","1","1","","1/10/2018 1:15:00 PM","1/10/2018 1:15:00 PM","1/10/2018 1:15:00 PM","1/10/2018 1:28:00 PM","Amari"
"TANBMW2B","BMW Distribution","33224175","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","8","8","","1/9/2018 12:00:00 PM","1/9/2018 12:15:00 PM","1/9/2018 12:30:00 PM","1/9/2018 12:48:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33297767","3","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","3","3","","1/9/2018 2:35:00 PM","1/9/2018 2:35:00 PM","1/9/2018 2:35:00 PM","1/9/2018 2:38:00 PM","Matt"
"TANBMW2B","BMW Distribution","33297768","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","5","5","","1/9/2018 1:15:00 PM","1/9/2018 1:15:00 PM","1/9/2018 1:15:00 PM","1/9/2018 1:47:00 PM","Mary"
"TANBMW2B","BMW Distribution","33425832","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","2","2","","1/12/2018 2:35:00 PM","1/12/2018 2:35:00 PM","1/12/2018 2:35:00 PM","1/12/2018 2:17:00 PM","geist"
"TANBMW2B","BMW Distribution","33425833","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","3","3","","1/12/2018 1:15:00 PM","1/12/2018 1:15:00 PM","1/12/2018 1:15:00 PM","1/12/2018 1:30:00 PM","jessica curtis"
"TANBMW2B","BMW Distribution","33325475","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","4","4","","1/11/2018 12:00:00 PM","1/11/2018 12:15:00 PM","1/11/2018 12:30:00 PM","1/11/2018 12:29:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33387119","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","1/11/2018 2:35:00 PM","1/11/2018 2:35:00 PM","1/11/2018 2:35:00 PM","1/11/2018 2:26:00 PM","Kyle"
"TANBMW2B","BMW Distribution","33387120","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","3","3","","1/11/2018 1:15:00 PM","1/11/2018 1:15:00 PM","1/11/2018 1:15:00 PM","1/11/2018 1:41:00 PM","Lisa"
"TANBMW2B","BMW Distribution","33276850","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","15","8","","1/10/2018 12:00:00 PM","1/10/2018 12:15:00 PM","1/10/2018 12:30:00 PM","1/10/2018 12:20:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33395200","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","18","14","","1/15/2018 12:00:00 PM","1/15/2018 12:15:00 PM","1/15/2018 12:30:00 PM","1/15/2018 11:58:00 AM","Thomas"
"TANBMW2B","BMW Distribution","33469957","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","3","3","","1/15/2018 2:35:00 PM","1/15/2018 2:35:00 PM","1/15/2018 2:35:00 PM","1/15/2018 2:17:00 PM","Jeff"
"TANBMW2B","BMW Distribution","33469963","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","12","8","","1/15/2018 2:35:00 PM","1/15/2018 2:35:00 PM","1/15/2018 2:35:00 PM","1/15/2018 2:06:00 PM","Matt"
"TANBMW2B","BMW Distribution","33469969","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","3","3","","1/15/2018 1:15:00 PM","1/15/2018 1:15:00 PM","1/15/2018 1:15:00 PM","1/15/2018 1:27:00 PM","jessica curtis"
"TANBMW2B","BMW Distribution","33367101","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","6","6","","1/12/2018 12:00:00 PM","1/12/2018 12:15:00 PM","1/12/2018 12:30:00 PM","1/12/2018 12:21:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33425831","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","1/12/2018 2:35:00 PM","1/12/2018 2:35:00 PM","1/12/2018 2:35:00 PM","1/12/2018 2:27:00 PM","kyle stilwell"
"TANBMW2B","BMW Distribution","33555151","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","13","4","","1/17/2018 2:35:00 PM","1/17/2018 2:35:00 PM","1/17/2018 2:35:00 PM","1/17/2018 2:38:00 PM","matt"
"TANBMW2B","BMW Distribution","33555153","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","1","1","","1/17/2018 1:15:00 PM","1/17/2018 1:15:00 PM","1/17/2018 1:15:00 PM","1/17/2018 2:03:00 PM","j.amirh"
"TANBMW2B","BMW Distribution","33451658","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","26","18","","1/16/2018 12:00:00 PM","1/16/2018 12:15:00 PM","1/16/2018 12:30:00 PM","1/16/2018 12:24:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33512301","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","1/16/2018 2:35:00 PM","1/16/2018 2:35:00 PM","1/16/2018 2:35:00 PM","1/16/2018 2:36:00 PM","j desm"
"TANBMW2B","BMW Distribution","33512302","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","11","11","","1/16/2018 2:35:00 PM","1/16/2018 2:35:00 PM","1/16/2018 2:35:00 PM","1/16/2018 2:27:00 PM","Matt"
"TANBMW2B","BMW Distribution","33512303","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","14","6","","1/16/2018 1:15:00 PM","1/16/2018 1:15:00 PM","1/16/2018 1:15:00 PM","1/16/2018 1:46:00 PM","simone goss"
"TANBMW2B","BMW Distribution","33650282","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","1/19/2018 2:35:00 PM","1/19/2018 2:35:00 PM","1/19/2018 2:35:00 PM","1/19/2018 2:28:00 PM","j desm"
"TANBMW2B","BMW Distribution","33650298","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","4","4","","1/19/2018 2:35:00 PM","1/19/2018 2:35:00 PM","1/19/2018 2:35:00 PM","1/19/2018 2:18:00 PM","Matt"
"TANBMW2B","BMW Distribution","33650310","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","3","3","","1/19/2018 1:15:00 PM","1/19/2018 1:15:00 PM","1/19/2018 1:15:00 PM","1/19/2018 1:33:00 PM","amari"
"TANBMW2B","BMW Distribution","33534614","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/18/2018 12:00:00 PM","1/18/2018 12:15:00 PM","1/18/2018 12:30:00 PM","1/18/2018 12:27:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33492347","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","15","6","","1/17/2018 12:00:00 PM","1/17/2018 12:15:00 PM","1/17/2018 12:30:00 PM","1/17/2018 1:01:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33555150","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","1/17/2018 2:35:00 PM","1/17/2018 2:35:00 PM","1/17/2018 2:35:00 PM","1/17/2018 2:51:00 PM","Frank"
"TANBMW2B","BMW Distribution","33719040","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","7","7","","1/24/2018 12:00:00 PM","1/24/2018 12:15:00 PM","1/24/2018 12:30:00 PM","1/24/2018 12:23:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33781213","3","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","4","4","","1/24/2018 2:35:00 PM","1/24/2018 2:35:00 PM","1/24/2018 2:35:00 PM","1/24/2018 2:27:00 PM","Matt"
"TANBMW2B","BMW Distribution","33781223","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","3","3","","1/24/2018 1:15:00 PM","1/24/2018 1:15:00 PM","1/24/2018 1:15:00 PM","1/24/2018 1:46:00 PM","jessica curtis"
"TANBMW2B","BMW Distribution","33675835","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/23/2018 12:00:00 PM","1/23/2018 12:15:00 PM","1/23/2018 12:30:00 PM","1/23/2018 1:04:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33630410","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/22/2018 12:00:00 PM","1/22/2018 12:15:00 PM","1/22/2018 12:30:00 PM","1/22/2018 12:29:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33580183","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","88","82","","1/19/2018 12:00:00 PM","1/19/2018 12:15:00 PM","1/19/2018 12:30:00 PM","1/19/2018 12:27:00 PM","Thomas"
"TANBMW2B","BMW Distribution","34049333","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","1","1","","2/1/2018 1:15:00 PM","2/1/2018 1:15:00 PM","2/1/2018 1:15:00 PM","2/1/2018 1:31:56 PM","Saira"
"TANBMW2B","BMW Distribution","33945316","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/31/2018 12:00:00 PM","1/31/2018 12:15:00 PM","1/31/2018 12:30:00 PM","1/31/2018 12:11:22 PM","Thomas"
"TANBMW2B","BMW Distribution","33902109","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/30/2018 12:00:00 PM","1/30/2018 12:15:00 PM","1/30/2018 12:30:00 PM","1/30/2018 1:04:07 PM","Thomas"
"TANBMW2B","BMW Distribution","33857055","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/29/2018 12:00:00 PM","1/29/2018 12:15:00 PM","1/29/2018 12:30:00 PM","1/29/2018 12:16:46 PM","Thomas"
"TANBMW2B","BMW Distribution","33802332","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/26/2018 12:00:00 PM","1/26/2018 12:15:00 PM","1/26/2018 12:30:00 PM","1/26/2018 12:16:00 PM","Thomas"
"TANBMW2B","BMW Distribution","33764763","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/25/2018 12:00:00 PM","1/25/2018 12:15:00 PM","1/25/2018 12:30:00 PM","1/25/2018 11:01:00 AM","Dave"
"TANBMW2B","BMW Distribution","34028602","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","8","8","","2/2/2018 12:00:00 PM","2/2/2018 12:15:00 PM","2/2/2018 12:30:00 PM","2/2/2018 12:55:43 PM","Thomas"
"TANBMW2B","BMW Distribution","34100335","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","1","1","","2/2/2018 2:35:00 PM","2/2/2018 2:35:00 PM","2/2/2018 2:35:00 PM","2/2/2018 2:29:01 PM","Frank"
"TANBMW2B","BMW Distribution","34100341","4","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","1","1","","2/2/2018 2:35:00 PM","2/2/2018 2:35:00 PM","2/2/2018 2:35:00 PM","2/2/2018 2:20:31 PM","Matt"
"TANBMW2B","BMW Distribution","34100348","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","6","6","","2/2/2018 1:15:00 PM","2/2/2018 1:15:00 PM","2/2/2018 1:15:00 PM","2/2/2018 1:28:49 PM","Amari"
"TANBMW2B","BMW Distribution","33984829","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","3","2","","2/1/2018 12:00:00 PM","2/1/2018 12:15:00 PM","2/1/2018 12:30:00 PM","2/1/2018 12:25:15 PM","Thomas"
"TANBMW2B","BMW Distribution","34049332","3","BMW of Peabody 221 Andover St  Peabody MA  01960","Delivery","2","1","","2/1/2018 2:35:00 PM","2/1/2018 2:35:00 PM","2/1/2018 2:35:00 PM","2/1/2018 2:08:14 PM","Frank"
"TANBMW2B","BMW Distribution","34276181","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","4","3","","2/8/2018 1:15:00 PM","2/8/2018 1:15:00 PM","2/8/2018 1:15:00 PM","2/8/2018 1:34:37 PM","amari"
"TANBMW2B","BMW Distribution","34170074","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/7/2018 12:00:00 PM","2/7/2018 12:15:00 PM","2/7/2018 12:30:00 PM","2/7/2018 1:28:48 PM","Thomas"
"TANBMW2B","BMW Distribution","34125863","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","7","7","","2/6/2018 12:00:00 PM","2/6/2018 12:15:00 PM","2/6/2018 12:30:00 PM","2/6/2018 12:30:20 PM","Thomas"
"TANBMW2B","BMW Distribution","34188012","3","BMW of Peabody 7 Centennial Dr  Peabody MA  01960","Delivery","3","3","","2/6/2018 2:35:00 PM","2/6/2018 2:35:00 PM","2/6/2018 2:35:00 PM","2/6/2018 2:27:03 PM","geist"
"TANBMW2B","BMW Distribution","34188020","2","Herb Chambers 1172, Inc. 1168 Commonwealth Ave  Boston MA  02134","Delivery","4","4","","2/6/2018 1:15:00 PM","2/6/2018 1:15:00 PM","2/6/2018 1:15:00 PM","2/6/2018 1:40:09 PM","tracy thibodeaux"
"TANBMW2B","BMW Distribution","34081544","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/5/2018 12:00:00 PM","2/5/2018 12:15:00 PM","2/5/2018 12:30:00 PM","2/5/2018 1:32:03 PM","Thomas"
"MIA203","SCHEDULE ROUTE","34250870","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/9/2018 11:30:00 AM","2/9/2018 12:00:00 PM","2/9/2018 12:30:00 PM","2/9/2018 1:22:11 PM","NSA"
"MIA203","SCHEDULE ROUTE","34326880","3","BMW of Fort Myers 15421 S Tamiami Trl  Fort Myers FL  33908","Delivery","3","3","","2/9/2018 3:15:00 PM","2/9/2018 3:15:00 PM","2/9/2018 3:15:00 PM","2/9/2018 2:50:34 PM","Robin Heath"
"MIA203","SCHEDULE ROUTE","34326882","2","Germain BMW of Naples 11286 Tamiami Trl N  Naples FL  34110","Delivery","1","1","","2/9/2018 2:40:00 PM","2/9/2018 2:40:00 PM","2/9/2018 2:40:00 PM","2/9/2018 2:02:50 PM","J Cathey"
"MIA203","SCHEDULE ROUTE","34210893","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/8/2018 11:30:00 AM","2/8/2018 12:00:00 PM","2/8/2018 12:30:00 PM","2/8/2018 2:22:40 PM","NSA"
"MIA203","SCHEDULE ROUTE","34170110","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/7/2018 11:30:00 AM","2/7/2018 12:00:00 PM","2/7/2018 12:30:00 PM","2/7/2018 1:27:29 PM","NSA"
"MIA203","SCHEDULE ROUTE","34232192","3","BMW of Fort Myers 15421 S Tamiami Trl  Fort Myers FL  33908","Delivery","11","2","","2/7/2018 3:15:00 PM","2/7/2018 3:15:00 PM","2/7/2018 3:15:00 PM","2/7/2018 3:39:06 PM","Germaine Gayle"
"MIA203","SCHEDULE ROUTE","33018480","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/2/2018 11:30:00 AM","1/2/2018 12:00:00 PM","1/2/2018 12:30:00 PM","1/2/2018 12:22:00 PM","NSA"
"MIA203","SCHEDULE ROUTE","33067148","3","BMW of Fort Myers 15421 S Tamiami Trl  Fort Myers FL  33908","Delivery","7","18","","1/2/2018 3:10:00 PM","1/2/2018 3:10:00 PM","1/2/2018 3:10:00 PM","1/2/2018 3:02:00 PM","Me Robin Heath"
"MIA203","SCHEDULE ROUTE","33067154","2","Germain BMW of Naples 11286 Tamiami Trl N  Naples FL  34110","Delivery","8","19","","1/2/2018 2:35:00 PM","1/2/2018 2:35:00 PM","1/2/2018 2:35:00 PM","1/2/2018 2:20:00 PM","Carhey"
"MIA203","SCHEDULE ROUTE","33091488","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/4/2018 11:30:00 AM","1/4/2018 12:00:00 PM","1/4/2018 12:30:00 PM","1/4/2018 12:10:00 PM","NSA"
"MIA203","SCHEDULE ROUTE","33156704","3","BMW of Fort Myers 15421 S Tamiami Trl  Fort Myers FL  33908","Delivery","3","2","","1/4/2018 3:15:00 PM","1/4/2018 3:15:00 PM","1/4/2018 3:15:00 PM","1/4/2018 3:07:00 PM","Alex"
"MIA203","SCHEDULE ROUTE","33156707","2","Germain BMW of Naples 11286 Tamiami Trl N  Naples FL  34110","Delivery","6","16","","1/4/2018 2:40:00 PM","1/4/2018 2:40:00 PM","1/4/2018 2:40:00 PM","1/4/2018 2:27:00 PM","Bobby Conley"
